date,source,medium,new_users,sessions,engaged_sessions,engagement_rate,transactions,total_revenue
2025-12-20,tiktok,social,214,309,204,0.66,16,3315.93
2025-12-20,google,cpc,45,66,37,0.58,3,752.82
2025-12-20,google,organic,55,71,41,0.59,3,794.08
2025-12-21,email,newsletter,83,119,65,0.55,5,1331.27
2025-12-21,direct,(none),78,101,51,0.51,4,969.47
2025-12-21,direct,(none),233,347,186,0.54,10,2304.55
2025-12-21,instagram,social,67,90,47,0.53,3,724.29
2025-12-21,instagram,social,145,175,118,0.68,6,1748.84
2025-12-21,direct,(none),60,80,50,0.63,2,516.44
2025-12-21,direct,(none),83,115,72,0.63,5,1446.85
2025-12-21,google,cpc,144,177,90,0.51,5,1067.32
2025-12-21,instagram,social,238,330,224,0.68,10,2592.26
2025-12-21,direct,(none),190,274,137,0.5,8,1883.06
2025-12-22,email,newsletter,184,236,140,0.59,11,2295.25
2025-12-22,google,organic,44,61,31,0.51,3,619.95
2025-12-22,google,cpc,126,164,86,0.53,7,1927.38
2025-12-22,email,newsletter,270,375,261,0.7,19,4698.26
2025-12-22,instagram,social,184,272,144,0.53,11,2273.6
2025-12-22,google,cpc,66,81,43,0.54,3,588.45
2025-12-22,google,cpc,196,242,134,0.56,10,2254.45
2025-12-22,tiktok,social,53,69,46,0.68,3,685.96
2025-12-22,instagram,social,138,199,120,0.6,10,2291.6
2025-12-22,google,organic,246,364,186,0.51,20,5053.36
2025-12-23,tiktok,social,133,173,103,0.6,4,1223.78
2025-12-23,instagram,social,123,152,96,0.63,3,841.02
2025-12-23,tiktok,social,80,117,66,0.57,3,932.07
2025-12-23,email,newsletter,59,76,47,0.62,1,282.82
2025-12-23,email,newsletter,132,178,99,0.56,4,938.95
2025-12-23,tiktok,social,27,33,17,0.52,0,0.0
2025-12-23,instagram,social,123,161,101,0.63,5,1393.97
2025-12-23,instagram,social,82,104,63,0.61,3,934.14
2025-12-23,email,newsletter,40,59,31,0.53,1,291.44
2025-12-23,instagram,social,139,198,130,0.66,6,1534.48
2025-12-23,email,newsletter,29,35,24,0.69,0,0.0
2025-12-23,direct,(none),127,183,124,0.68,4,1190.51
2025-12-24,instagram,social,314,389,222,0.57,23,5045.81
2025-12-24,google,organic,56,77,48,0.63,4,666.14
2025-12-24,google,cpc,320,437,319,0.73,27,6394.4
2025-12-24,google,cpc,130,163,94,0.58,9,2115.77
2025-12-24,direct,(none),145,184,136,0.74,11,2623.96
2025-12-24,instagram,social,322,446,291,0.65,31,6086.43
2025-12-24,tiktok,social,225,327,196,0.6,18,3052.93
2025-12-24,email,newsletter,171,241,150,0.63,15,3578.51
2025-12-24,tiktok,social,381,491,367,0.75,28,6620.08
2025-12-24,google,organic,248,300,173,0.58,19,4136.41
2025-12-24,direct,(none),358,463,330,0.71,32,5380.33
2025-12-24,google,organic,84,107,64,0.6,7,1542.61
2025-12-24,google,organic,79,96,59,0.62,7,1431.96
2025-12-25,direct,(none),57,75,48,0.64,2,613.66
2025-12-25,direct,(none),127,180,100,0.56,4,1194.42
2025-12-25,google,organic,136,192,106,0.56,3,692.99
2025-12-25,google,cpc,71,106,69,0.65,2,471.88
2025-12-25,google,organic,28,36,24,0.67,0,0.0
2025-12-25,google,organic,116,146,78,0.54,2,470.54
2025-12-25,google,organic,27,35,22,0.65,1,291.85
2025-12-25,google,cpc,71,88,50,0.57,2,462.0
2025-12-26,google,cpc,73,97,66,0.68,2,542.24
2025-12-26,tiktok,social,54,73,40,0.56,2,455.44
2025-12-26,google,organic,72,107,67,0.63,2,599.55
2025-12-26,google,cpc,43,52,26,0.5,1,228.02
2025-12-26,google,organic,56,70,39,0.56,1,246.06
2025-12-26,tiktok,social,135,192,107,0.56,4,1055.08
2025-12-26,google,organic,136,192,130,0.68,6,1380.15
2025-12-27,direct,(none),51,73,38,0.53,3,640.87
2025-12-27,google,cpc,229,336,232,0.69,14,3468.99
2025-12-27,google,organic,176,221,139,0.63,8,1894.72
2025-12-27,direct,(none),96,119,65,0.55,6,1224.82
2025-12-27,tiktok,social,74,96,50,0.53,3,766.06
2025-12-27,google,cpc,174,252,159,0.63,11,3041.51
2025-12-27,google,organic,261,350,176,0.5,17,4648.08
2025-12-27,instagram,social,256,313,169,0.54,14,3428.14
2025-12-28,instagram,social,209,274,147,0.54,9,2099.96
2025-12-28,direct,(none),67,92,57,0.62,4,1128.15
2025-12-28,tiktok,social,242,295,197,0.67,9,2026.36
2025-12-28,instagram,social,199,244,161,0.66,12,2744.51
2025-12-28,google,organic,46,65,37,0.57,2,424.69
2025-12-28,google,cpc,146,214,132,0.62,7,1432.25
2025-12-28,instagram,social,99,138,75,0.55,5,1305.62
2025-12-29,direct,(none),78,110,70,0.64,3,781.11
2025-12-29,google,organic,193,276,139,0.51,10,3054.11
2025-12-29,instagram,social,162,228,152,0.67,7,2061.18
2025-12-30,google,organic,206,302,174,0.58,10,2471.56
2025-12-30,direct,(none),38,48,29,0.61,1,255.61
2025-12-30,tiktok,social,131,180,96,0.54,8,2165.36
2025-12-30,email,newsletter,150,193,108,0.56,7,2010.12
2025-12-30,google,organic,62,77,43,0.56,3,773.71
2025-12-30,instagram,social,67,94,60,0.64,3,732.32
2025-12-30,google,cpc,123,158,100,0.64,4,1145.88
2025-12-30,instagram,social,209,261,135,0.52,12,2804.3
2025-12-30,direct,(none),134,187,105,0.57,6,1264.42
2025-12-30,direct,(none),187,271,188,0.7,10,2496.2
2025-12-31,email,newsletter,154,185,104,0.56,9,1950.01
2025-12-31,direct,(none),142,206,123,0.6,7,1928.87
2025-12-31,google,cpc,36,43,27,0.65,1,244.59
2025-12-31,tiktok,social,149,199,132,0.67,7,1635.21
2025-12-31,email,newsletter,215,262,168,0.64,13,3020.73
2026-01-01,google,organic,162,220,138,0.63,8,1961.73
2026-01-01,tiktok,social,240,305,165,0.54,11,2707.98
2026-01-01,direct,(none),59,72,36,0.51,3,744.65
2026-01-01,instagram,social,154,213,119,0.56,6,1378.14
2026-01-01,direct,(none),224,332,228,0.69,16,3636.3
2026-01-02,direct,(none),43,52,34,0.67,1,242.29
2026-01-02,direct,(none),55,72,40,0.56,1,271.88
2026-01-02,direct,(none),80,100,63,0.63,2,467.51
2026-01-02,google,cpc,104,142,78,0.55,3,840.44
2026-01-02,google,organic,22,32,16,0.52,0,0.0
2026-01-03,email,newsletter,217,308,171,0.56,13,3255.74
2026-01-03,google,cpc,252,327,207,0.63,11,2564.83
2026-01-03,tiktok,social,56,71,43,0.61,3,637.18
2026-01-03,direct,(none),151,215,123,0.57,7,1595.5
2026-01-03,google,organic,67,90,54,0.61,4,857.81
2026-01-03,direct,(none),211,264,139,0.53,12,2475.52
2026-01-03,email,newsletter,89,108,72,0.67,4,891.66
2026-01-03,tiktok,social,80,96,59,0.62,4,790.96
2026-01-03,google,cpc,195,283,157,0.56,14,3057.38
2026-01-03,google,organic,145,187,122,0.66,7,1910.55
2026-01-04,email,newsletter,242,312,156,0.5,11,2692.48
2026-01-04,direct,(none),116,153,88,0.58,5,1179.02
2026-01-04,google,organic,77,105,61,0.58,4,966.99
2026-01-04,google,organic,180,248,134,0.54,9,1905.04
2026-01-04,direct,(none),68,88,49,0.57,4,796.25
2026-01-04,tiktok,social,103,125,85,0.68,4,843.86
2026-01-04,email,newsletter,39,47,30,0.64,1,283.09
2026-01-05,tiktok,social,127,164,101,0.62,6,1410.98
2026-01-05,direct,(none),32,39,20,0.52,1,265.74
2026-01-05,google,organic,68,95,60,0.64,3,924.62
2026-01-05,google,organic,193,284,165,0.58,7,1543.14
2026-01-06,google,organic,28,38,24,0.63,0,0.0
2026-01-06,direct,(none),146,200,108,0.54,3,974.51
2026-01-06,google,cpc,93,135,85,0.63,3,862.88
2026-01-06,direct,(none),91,109,63,0.58,3,931.13
2026-01-06,email,newsletter,66,81,48,0.6,1,306.85
2026-01-06,direct,(none),138,187,103,0.55,4,1138.97
2026-01-06,instagram,social,109,140,91,0.65,4,1114.09
2026-01-06,email,newsletter,34,43,26,0.61,1,316.42
2026-01-07,google,organic,85,108,73,0.68,1,299.03
2026-01-07,google,organic,99,124,78,0.63,4,1046.32
2026-01-07,google,organic,69,89,61,0.69,2,632.39
2026-01-07,google,cpc,109,161,101,0.63,3,774.4
2026-01-07,google,organic,37,50,34,0.69,1,264.71
2026-01-07,tiktok,social,103,137,68,0.5,4,994.33
2026-01-08,google,organic,189,274,188,0.69,14,2830.71
2026-01-08,tiktok,social,86,105,69,0.66,4,834.86
2026-01-08,instagram,social,171,243,138,0.57,9,2360.88
2026-01-08,tiktok,social,229,282,167,0.6,13,3115.78
2026-01-08,email,newsletter,117,169,117,0.69,9,2144.97
2026-01-09,direct,(none),349,440,324,0.74,25,5397.18
2026-01-09,email,newsletter,211,270,168,0.62,14,2629.66
2026-01-09,tiktok,social,302,441,314,0.71,22,4376.48
2026-01-09,instagram,social,76,110,64,0.59,6,1331.87
2026-01-09,instagram,social,204,252,148,0.59,16,2811.01
2026-01-09,direct,(none),337,437,241,0.55,23,4674.93
2026-01-09,instagram,social,235,307,230,0.75,17,4213.58
2026-01-09,google,cpc,161,213,140,0.66,10,1796.58
2026-01-09,google,organic,173,236,131,0.56,12,2822.94
2026-01-09,google,organic,78,99,62,0.64,6,1369.01
2026-01-09,direct,(none),349,438,265,0.61,23,5348.94
2026-01-09,direct,(none),357,530,373,0.71,31,7264.12
2026-01-09,direct,(none),304,382,246,0.64,19,3931.37
2026-01-10,email,newsletter,46,60,30,0.5,2,535.99
2026-01-10,direct,(none),256,335,197,0.59,18,4094.78
2026-01-10,instagram,social,96,121,67,0.56,5,1127.94
2026-01-10,google,organic,147,206,127,0.62,12,2294.63
2026-01-10,google,cpc,234,286,170,0.6,13,2904.34
2026-01-10,google,cpc,270,357,184,0.52,18,3941.75
2026-01-10,instagram,social,137,180,90,0.5,8,1694.37
2026-01-10,direct,(none),208,299,178,0.6,13,3383.26
2026-01-10,email,newsletter,62,87,53,0.61,5,1028.87
2026-01-11,google,cpc,115,154,103,0.67,6,1219.77
2026-01-11,tiktok,social,126,165,113,0.69,7,1813.79
2026-01-11,direct,(none),197,239,125,0.52,10,2594.56
2026-01-11,instagram,social,238,348,193,0.56,18,4904.93
2026-01-11,email,newsletter,138,202,112,0.56,9,2491.79
2026-01-11,google,cpc,202,269,138,0.52,10,2622.85
2026-01-11,google,organic,204,290,163,0.56,15,3641.92
2026-01-11,tiktok,social,215,321,190,0.59,12,2589.86
2026-01-12,instagram,social,29,40,21,0.53,0,0.0
2026-01-12,google,organic,125,157,96,0.62,4,1158.65
2026-01-12,google,cpc,36,50,25,0.51,1,257.64
2026-01-12,google,organic,68,85,55,0.65,1,283.92
2026-01-12,google,cpc,132,182,93,0.51,6,1653.19
2026-01-12,google,organic,89,121,67,0.56,1,303.26
2026-01-13,direct,(none),250,373,260,0.7,21,4911.84
2026-01-13,google,cpc,207,255,161,0.63,11,2361.47
2026-01-13,instagram,social,90,116,63,0.55,5,1024.46
2026-01-13,email,newsletter,54,70,47,0.68,3,756.13
2026-01-13,email,newsletter,131,179,104,0.58,8,2097.19
2026-01-13,tiktok,social,197,266,168,0.63,10,2698.75
2026-01-13,google,organic,266,361,238,0.66,19,4023.86
2026-01-13,direct,(none),174,242,168,0.7,12,3018.46
